unique_id|game_id|play_id|week|x_1|y_1|x_2|y_2|event|play_description|quarter|down|yards_to_go|possession_team|yardline_side|yardline_number|game_clock|absolute_yardline_number|pass_result|offense_play_result|play_result
2018093003_2967|2018093003|2967|4|73.07|24.12|60.75|10.63|tackle|(14:03) (Shotgun) A.Rodgers pass short middle to J.Graham to 50 for 13 yards (T.Edmunds).|4|3|6|GB|GB|37|14:03:00|73|C|13|13
2018093003_2991|2018093003|2991|4|60.09|23.85|55.87|47.7|tackle|(13:21) (Shotgun) A.Rodgers pass short right to D.Adams to BUF 46 for 4 yards (T.White).|4|1|10|GB|NA|50|13:21:00|60|C|4|4
2018093003_3036|2018093003|3036|4|56.05|29.91|61.31|24.4|tackle|(11:51) (Shotgun) A.Rodgers sacked at GB 47 for -7 yards (T.Johnson). FUMBLES (T.Johnson) [T.Johnson], RECOVERED by BUF-K.Williams at GB 48. K.Williams to GB 48 for no gain (D.Bakhtiari).|4|3|6|GB|BUF|46|11:51:00|56|S|-6|-6
2018093003_3185|2018093003|3185|4|82.14|23.82|77.15|53.77|out_of_bounds|(8:26) A.Rodgers pass short right to L.Kendricks ran ob at GB 33 for 5 yards (R.Bush).|4|3|1|GB|GB|28|08:26:00|82|C|5|5
2018093003_3235|2018093003|3235|4|77.03|23.89|55.21|-3.97|pass_outcome_incomplete|(7:03) (Shotgun) A.Rodgers pass incomplete deep left to D.Adams.|4|2|10|GB|GB|33|07:03:00|77|I|0|0
2018093003_3257|2018093003|3257|4|77.09|23.96|69.56|29.44|tackle|(6:56) (Shotgun) A.Rodgers pass short middle to D.Adams to GB 42 for 9 yards (T.Edmunds; T.Johnson).|4|3|10|GB|GB|33|06:56:00|77|C|9|9
2018093003_3637|2018093003|3637|4|76.4|29.87|38.62|46.99|tackle|(4:09) (Shotgun) A.Rodgers pass deep right to M.Valdes-Scantling to BUF 28 for 38 yards (R.Lewis).|4|3|3|GB|GB|34|04:09:00|76|C|38|38
2018093003_500|2018093003|500|4|60.07|25.35|17.7|0.84|tackle|(6:48) (Shotgun) A.Rodgers pass deep left to T.Montgomery to BUF 7 for 43 yards (J.Poyer). BUF-M.Hyde was injured during the play. His return is Questionable.|1|3|4|GB|NA|50|06:48:00|60|C|43|43
2018093003_549|2018093003|549|4|13.82|23.7|5.47|11.12|pass_outcome_incomplete|(5:24) (Shotgun) A.Rodgers pass incomplete short middle to T.Montgomery.|1|2|3|GB|BUF|3|05:24:00|13|I|0|0
2018093003_571|2018093003|571|4|13.71|23.87|10|1.31|touchdown|(5:19) (Shotgun) A.Rodgers pass short left to J.Graham for 3 yards, TOUCHDOWN.|1|3|3|GB|BUF|3|05:19:00|13|C|3|3
2018093003_824|2018093003|824|4|93.12|23.96|86.94|6.43|tackle|(1:27) A.Rodgers pass short left to D.Adams to GB 26 for 9 yards (T.White).|1|1|10|GB|GB|17|01:27:00|93|C|9|9
2018093003_848|2018093003|848|4|84.12|23.8|47.87|-0.2|pass_outcome_incomplete|(:44) A.Rodgers pass incomplete deep left to J.Graham. PENALTY on BUF-T.White, Defensive Holding, 5 yards, enforced at GB 26 - No Play.|1|2|1|GB|GB|26|NA|NA|I|0|5
2018093003_919|2018093003|919|4|49.15|23.43|38.06|53.25|out_of_bounds|(15:00) (Shotgun) A.Rodgers pass short right to G.Allison to BUF 30 for 9 yards (R.Lewis). FUMBLES (R.Lewis), ball out of bounds at BUF 29.|2|1|10|GB|BUF|39|15:00:00|71|C|9|9
2018093003_947|2018093003|947|4|39.63|29.6|6.13|47.83|pass_outcome_incomplete|(14:33) A.Rodgers pass incomplete deep right to D.Adams (T.White).|2|2|1|GB|BUF|30|14:33:00|80|I|0|0
2018100704_1030|2018100704|1030|5|93.5|23.77|85.79|-0.55|pass_outcome_incomplete|(:24) (Shotgun) A.Rodgers pass incomplete short left to M.Valdes-Scantling.|1|2|7|GB|GB|17|00:24:00|93|I|0|0
2018100704_1064|2018100704|1064|5|94.12|23.93|89.15|50.45|tackle|(:20) (Shotgun) A.Rodgers sacked at GB 14 for -3 yards (R.Okwara). FUMBLES (R.Okwara) [R.Okwara], RECOVERED by DET-D.Kennard at GB 22. D.Kennard to GB 22 for no gain (B.Bell).|1|3|7|GB|GB|17|00:20:00|93|S|0|5
2018100704_1221|2018100704|1221|5|84.53|23.43|70.41|53.77|out_of_bounds|(14:48) A.Rodgers pass short right to M.Valdes-Scantling ran ob at GB 39 for 14 yards.|2|1|10|GB|GB|25|14:48:00|35|C|14|14
2018100704_1334|2018100704|1334|5|34.35|23.42|19.11|58.52|pass_outcome_incomplete|(11:45) A.Rodgers pass incomplete deep right. Ball thrown away.|2|1|10|GB|DET|24|11:45:00|86|I|0|0
2018100704_1360|2018100704|1360|5|34.38|23.54|-2.78|-0.99|pass_outcome_incomplete|(11:39) (Shotgun) A.Rodgers pass incomplete deep left to E.St. Brown.|2|2|10|GB|DET|24|11:39:00|86|I|0|0
2018100704_1382|2018100704|1382|5|34.22|23.55|20.22|60.7|pass_outcome_incomplete|(11:33) (Shotgun) A.Rodgers pass incomplete short right to E.St. Brown.|2|3|10|GB|DET|24|11:33:00|86|I|0|0
2018100704_1591|2018100704|1591|5|98.24|23.43|75.58|11.98|tackle|(7:19) A.Rodgers pass deep left to J.Graham to GB 36 for 24 yards (Q.Diggs).|2|1|10|GB|GB|12|07:19:00|22|C|24|24
2018100704_1615|2018100704|1615|5|74.44|23.43|52.18|34.4|tackle|(6:41) A.Rodgers pass short middle to D.Adams to DET 42 for 22 yards (Q.Diggs).|2|1|10|GB|GB|36|06:41:00|46|C|22|22
2018100704_1643|2018100704|1643|5|52.69|29.56|14.15|46.28|pass_outcome_incomplete|(6:01) (Shotgun) A.Rodgers pass incomplete deep right to M.Valdes-Scantling (N.Lawson).|2|1|10|GB|DET|42|06:01:00|68|I|0|0
2018100704_1686|2018100704|1686|5|49.57|23.52|18.52|-1.48|out_of_bounds|(5:13) (Shotgun) A.Rodgers pass deep left to D.Adams pushed ob at DET 9 for 30 yards (D.Slay).|2|3|7|GB|DET|39|05:13:00|71|C|30|30
2018100704_1736|2018100704|1736|5|14.34|23.69|6.56|-1.22|pass_outcome_incomplete|(3:53) (Shotgun) A.Rodgers pass incomplete short left to J.Graham.|2|2|4|GB|DET|4|03:53:00|106|I|0|0
2018100704_1758|2018100704|1758|5|14.39|23.5|21.01|56.52|pass_outcome_incomplete|(3:49) (Shotgun) A.Rodgers pass incomplete short right [R.Okwara]. PENALTY on GB-A.Rodgers, Intentional Grounding, 16 yards, enforced at DET 4.|2|3|4|GB|DET|4|03:49:00|106|I|0|-16
2018100704_2046|2018100704|2046|5|96.2|23.4|85.6|0.18|tackle|(1:30) (Shotgun) A.Rodgers pass short left to J.Graham to GB 26 for 11 yards (D.Shead).|2|1|10|GB|GB|15|01:30:00|25|C|11|11
2018100704_2074|2018100704|2074|5|85.44|23.71|75.89|-1.93|out_of_bounds|(1:05) (No Huddle, Shotgun) A.Rodgers pass short left to M.Valdes-Scantling pushed ob at GB 35 for 9 yards (N.Lawson).|2|1|10|GB|GB|26|01:05:00|36|C|9|9
2018100704_2103|2018100704|2103|5|76.83|23.54|81.1|14.02|tackle|(1:00) (Shotgun) A.Rodgers sacked at GB 26 for -9 yards (D.Hand). FUMBLES (D.Hand) [D.Hand], RECOVERED by DET-D.Hand at GB 29. D.Hand to GB 29 for no gain (L.Taylor).|2|2|1|GB|GB|35|01:00:00|45|S|-6|-6
2018100704_2349|2018100704|2349|5|86.02|29.68|71.68|21.19|tackle|(15:00) (Shotgun) A.Rodgers pass short middle to J.Graham to GB 39 for 14 yards (G.Quin).|3|1|10|GB|GB|25|15:00:00|85|C|14|14
2018100704_2373|2018100704|2373|5|71.96|23.8|60.55|0.03|pass_outcome_incomplete|(14:31) (Shotgun) A.Rodgers pass incomplete short left to J.Graham.|3|1|10|GB|GB|39|14:31:00|71|I|0|0
2018100704_2395|2018100704|2395|5|70.92|23.82|48.76|16.97|tackle|(14:25) (Shotgun) A.Rodgers pass short middle to D.Adams to DET 38 for 23 yards (Q.Diggs, G.Quin).|3|2|10|GB|GB|39|14:25:00|71|C|23|23
2018100704_2419|2018100704|2419|5|48.78|23.7|57.51|23.29|qb_sack|(13:47) (Shotgun) A.Rodgers sacked at DET 48 for -10 yards (D.Kennard).|3|1|10|GB|DET|38|13:47:00|48|S|-10|-10
2018100704_2438|2018100704|2438|5|58.92|23.83|61.49|21.14|qb_sack|(13:05) (Shotgun) A.Rodgers sacked at GB 49 for -3 yards (R.Okwara).|3|2|20|GB|DET|48|13:05:00|58|S|-3|-3
2018100704_2457|2018100704|2457|5|61.8|24.02|48.38|43.91|tackle|(12:17) (Shotgun) A.Rodgers pass short right to M.Valdes-Scantling to DET 39 for 12 yards (G.Quin).|3|3|23|GB|GB|49|12:17:00|61|C|12|12
2018100704_2481|2018100704|2481|5|49.81|30.15|30.99|53.18|out_of_bounds|(11:35) (Shotgun) A.Rodgers pass short right to D.Adams pushed ob at DET 22 for 17 yards (G.Quin). Penalty on DET-D.Slay, Defensive Holding, declined.|3|4|11|GB|DET|39|11:35:00|49|C|17|17
2018100704_2516|2018100704|2516|5|31.84|29.87|3.39|51.44|pass_outcome_incomplete|(11:13) (Shotgun) A.Rodgers pass incomplete deep right to J.Graham.|3|1|10|GB|DET|22|11:13:00|32|I|0|0
2018100704_2544|2018100704|2544|5|32.44|30|20.78|32.5|tackle|(11:04) (Shotgun) A.Rodgers pass short middle to J.Graham to DET 10 for 12 yards (G.Quin).|3|2|10|GB|DET|22|11:04:00|32|C|12|12
2018100704_2568|2018100704|2568|5|20.2|29.92|13.9|36.36|tackle|(10:31) (Shotgun) A.Rodgers pass short right to J.Williams to DET 3 for 7 yards (J.Davis).|3|1|10|GB|DET|10|10:31:00|20|C|7|7
2018100704_2592|2018100704|2592|5|13.1|29.99|4.46|6.43|pass_outcome_touchdown|(9:45) (Shotgun) A.Rodgers pass short left to M.Valdes-Scantling for 3 yards, TOUCHDOWN.|3|2|3|GB|DET|3|09:45:00|13|C|3|3
2018100704_2940|2018100704|2940|5|65.23|29.86|61.51|42.39|pass_outcome_incomplete|(5:55) (Shotgun) A.Rodgers pass incomplete short right to M.Valdes-Scantling. DET-T.Tabor was injured during the play. His return is Questionable.|3|1|10|GB|GB|45|05:55:00|65|I|0|0
2018100704_2962|2018100704|2962|5|65.78|29.83|46.07|46.13|tackle|(5:51) (Shotgun) A.Rodgers pass short middle to D.Adams to DET 36 for 19 yards (Q.Diggs).|3|2|10|GB|GB|45|05:51:00|65|C|19|19
2018100704_2990|2018100704|2990|5|45.83|29.89|48.32|22.58|pass_outcome_incomplete|(5:14) (Shotgun) A.Rodgers pass incomplete short middle to T.Montgomery.|3|1|10|GB|DET|36|05:14:00|46|I|0|0
2018100704_3012|2018100704|3012|5|46.9|29.75|16.89|5.95|pass_outcome_incomplete|(5:09) (Shotgun) A.Rodgers pass incomplete deep left to D.Adams.|3|2|10|GB|DET|36|05:09:00|46|I|0|0
2018100704_3034|2018100704|3034|5|45.76|29.83|41.33|7.04|tackle|(5:03) (Shotgun) A.Rodgers pass short left to D.Adams to DET 30 for 6 yards (D.Slay).|3|3|10|GB|DET|36|05:03:00|46|C|6|6
2018100704_3100|2018100704|3100|5|33.52|23.95|23.63|54.28|out_of_bounds|(2:59) (Shotgun) A.Rodgers pass short middle to M.Valdes-Scantling ran ob at DET 14 for 9 yards (G.Quin).|3|2|9|GB|DET|23|02:59:00|33|C|9|9
2018100704_3156|2018100704|3156|5|23.85|29.89|10.56|14.44|tackle|(1:39) (Shotgun) A.Rodgers pass short left to M.Valdes-Scantling for 13 yards, TOUCHDOWN. The Replay Official reviewed the runner broke the plane ruling, and the play was REVERSED. (Shotgun) A.Rodgers pass short left to M.Valdes-Scantling to DET 1 for 12 yards (C.LeBlanc).|3|2|9|GB|DET|13|01:39:00|23|C|12|12
2018100704_3181|2018100704|3181|5|11.19|23.76|9.48|36.79|pass_outcome_touchdown|(1:19) A.Rodgers pass short right to L.Kendricks for 1 yard, TOUCHDOWN [G.Quin].|3|1|1|GB|DET|1|01:19:00|11|C|1|1
2018100704_3560|2018100704|3560|5|86.28|29.66|77.11|21.33|tackle|(12:55) (Shotgun) A.Rodgers pass short left to D.Adams to GB 33 for 8 yards (D.Slay).|4|1|10|GB|GB|25|12:55:00|35|C|8|8
2018100704_3584|2018100704|3584|5|77.78|23.51|58.42|-2.13|tackle|(12:27) (Shotgun) A.Rodgers pass deep middle to E.St. Brown pushed ob at DET 49 for 18 yards (J.Agnew).|4|2|2|GB|GB|33|12:27:00|43|C|18|18
2018100704_3613|2018100704|3613|5|59.49|23.42|48.91|-1.39|out_of_bounds|(11:43) (Shotgun) A.Rodgers pass short left to J.Graham pushed ob at DET 39 for 10 yards (Q.Diggs).|4|1|10|GB|DET|49|11:43:00|61|C|10|10
2018100704_3679|2018100704|3679|5|33.73|26.21|22.07|53.71|tackle|(9:53) (Shotgun) A.Rodgers pass short right to J.Williams pushed ob at DET 12 for 12 yards (G.Quin, D.Shead).|4|2|6|GB|DET|24|09:53:00|86|C|12|12
2018100704_3703|2018100704|3703|5|22.18|29.42|17.79|50.77|pass_outcome_incomplete|(9:11) (Shotgun) A.Rodgers pass incomplete short right to D.Adams.|4|1|10|GB|DET|12|09:11:00|98|I|0|0
2018100704_3725|2018100704|3725|5|22.18|29.45|9.47|3.48|touchdown|(9:07) (Shotgun) A.Rodgers pass short left to D.Adams for 12 yards, TOUCHDOWN.|4|2|10|GB|DET|12|09:07:00|98|C|12|12
2018100704_3949|2018100704|3949|5|85.97|23.37|61.49|48.25|tackle|(5:47) (Shotgun) A.Rodgers pass short middle to T.Montgomery to GB 48 for 23 yards (D.Slay).|4|1|10|GB|GB|25|05:47:00|35|C|23|23
2018100704_3973|2018100704|3973|5|63.6|29.44|53.11|53.11|out_of_bounds|(5:06) (Shotgun) A.Rodgers pass short right to M.Valdes-Scantling ran ob at DET 43 for 9 yards.|4|1|10|GB|GB|48|05:06:00|58|C|9|9
2018100704_4023|2018100704|4023|5|43.46|23.51|13.65|46.17|pass_outcome_incomplete|(4:05) (Shotgun) A.Rodgers pass deep right to D.Adams to DET 1 for 32 yards (J.Agnew). DET-J.Agnew was injured during the play.  Detroit challenged the pass completion ruling, and the play was REVERSED. (Shotgun) A.Rodgers pass incomplete deep right to D.Adams. DET-J.Agnew was injured during the play. He is Out.|4|1|10|GB|DET|33|04:05:00|77|I|0|0
2018100704_4108|2018100704|4108|5|43.18|23.35|44.61|16.23|pass_outcome_incomplete|(4:00) (Shotgun) A.Rodgers pass incomplete short middle to T.Montgomery.|4|2|10|GB|DET|33|04:00:00|77|I|0|0
2018100704_4165|2018100704|4165|5|48.99|23.34|43.33|44.98|pass_outcome_incomplete|(3:49) (Shotgun) A.Rodgers pass incomplete short right to M.Valdes-Scantling (J.Davis) [J.Davis].|4|3|15|GB|DET|38|03:49:00|72|I|0|0
2018100704_4498|2018100704|4498|5|107.89|29.59|102.25|22.5|pass_outcome_incomplete|(1:04) (Shotgun) A.Rodgers pass incomplete short middle to A.Jones.|4|1|10|GB|GB|3|01:04:00|13|I|0|0
2018100704_4520|2018100704|4520|5|107.62|29.73|104.6|7.41|tackle|(:59) (Shotgun) A.Rodgers pass short left to D.Adams to GB 6 for 3 yards (D.Slay).|4|2|10|GB|GB|3|00:59:00|13|C|3|3
2018100704_4544|2018100704|4544|5|104.69|23.29|91.7|54.04|out_of_bounds|(:33) (No Huddle, Shotgun) A.Rodgers pass short right to A.Jones pushed ob at GB 18 for 12 yards (J.Davis).|4|3|7|GB|GB|6|00:33:00|16|C|12|12
2018100704_4568|2018100704|4568|5|92.83|29.66|87.31|53.87|out_of_bounds|(:25) (Shotgun) A.Rodgers pass short right to J.Graham pushed ob at GB 23 for 5 yards (D.Shead).|4|1|10|GB|GB|18|00:25:00|28|C|5|5
2018100704_4592|2018100704|4592|5|87.87|29.6|30.49|-0.68|out_of_bounds|(:19) (Shotgun) A.Rodgers pass deep left to E.St. Brown pushed ob at DET 23 for 54 yards (T.Walker).|4|2|5|GB|GB|23|00:19:00|33|C|54|54
2018100704_512|2018100704|512|5|94.03|27.49|59.52|50.24|pass_outcome_incomplete|(8:54) (Shotgun) A.Rodgers pass incomplete deep right to E.St. Brown. PENALTY on DET-T.Tabor, Defensive Pass Interference, 21 yards, enforced at GB 17 - No Play.|1|3|5|GB|GB|17|NA|NA|I|0|21
2018100704_545|2018100704|545|5|71.97|29.57|61.52|40.97|pass_outcome_incomplete|(8:48) A.Rodgers pass incomplete short right to J.Graham.|1|1|10|GB|GB|38|08:48:00|72|I|0|0
2018100704_692|2018100704|692|5|68.03|23.88|49.4|27.76|tackle|(6:03) (Shotgun) A.Rodgers pass deep middle to E.St. Brown to DET 40 for 17 yards (T.Tabor).|1|2|16|GB|GB|43|06:03:00|67|C|17|17
2018100704_716|2018100704|716|5|50.17|27.95|42.14|0.23|out_of_bounds|(5:30) (Shotgun) A.Rodgers pass short left to L.Kendricks pushed ob at DET 33 for 7 yards (Q.Diggs).|1|1|10|GB|DET|40|05:30:00|50|C|7|7
2018100704_745|2018100704|745|5|42.86|23.94|36.23|36.04|tackle|(4:53) (Shotgun) A.Rodgers pass short right to A.Jones to DET 26 for 7 yards (G.Quin).|1|2|3|GB|DET|33|04:53:00|43|C|7|7
2018100704_790|2018100704|790|5|32.66|23.67|28.09|44.43|pass_outcome_incomplete|(3:37) A.Rodgers pass incomplete short right to J.Williams (J.Davis).|1|2|7|GB|DET|23|03:37:00|33|I|0|0
2018100704_812|2018100704|812|5|34.01|23.71|26.07|-1.56|pass_outcome_incomplete|(3:31) (Shotgun) A.Rodgers pass incomplete short left to J.Williams.|1|3|7|GB|DET|23|03:31:00|33|I|0|0
2018101500_1018|2018101500|1018|6|92.31|29.67|77.25|-0.29|out_of_bounds|(:09) A.Rodgers pass short left to L.Kendricks pushed ob at GB 33 for 15 yards (R.Foster).|1|2|10|GB|GB|18|00:09:00|28|C|15|15
2018101500_1059|2018101500|1059|6|77.12|23.6|61.64|-0.64|out_of_bounds|(15:00) (Shotgun) A.Rodgers pass short left to D.Adams ran ob at GB 48 for 15 yards (J.Ward).|2|1|10|GB|GB|33|15:00:00|77|C|15|15
2018101500_1104|2018101500|1104|6|49.1|23.85|45.9|55.56|pass_outcome_incomplete|(13:49) A.Rodgers pass incomplete short right [M.Smith]. PENALTY on GB-A.Rodgers, Intentional Grounding, 14 yards, enforced at SF 39.|2|1|10|GB|SF|39|13:49:00|49|I|0|-14
2018101500_1143|2018101500|1143|6|63.24|27.63|57.1|19.77|tackle|(13:44) (Shotgun) A.Rodgers pass short left to T.Montgomery to SF 48 for 5 yards (R.Blair; F.Warner). Penalty on GB-T.Montgomery, Illegal Shift, declined.|2|2|24|GB|GB|47|13:44:00|63|C|5|5
2018101500_1178|2018101500|1178|6|58.12|23.74|53.71|44.9|tackle|(13:23) (Shotgun) A.Rodgers pass short middle to D.Adams to SF 41 for 7 yards (R.Foster).|2|3|19|GB|SF|48|13:23:00|58|C|7|7
2018101500_1349|2018101500|1349|6|62.86|23.63|52.61|26.33|tackle|(10:26) (Shotgun) A.Rodgers pass short middle to J.Graham to SF 38 for 14 yards (A.Colbert).|2|3|18|GB|GB|48|10:26:00|62|C|14|14
2018101500_1411|2018101500|1411|6|41.71|23.94|31.51|-0.11|out_of_bounds|(8:34) A.Rodgers pass short left to D.Adams pushed ob at SF 21 for 11 yards (J.Ward).|2|1|10|GB|SF|32|08:34:00|42|C|11|11
2018101500_1435|2018101500|1435|6|32.14|23.62|0.74|-2.64|pass_outcome_incomplete|(7:55) (Shotgun) A.Rodgers pass incomplete deep left to L.Kendricks.|2|1|10|GB|SF|21|07:55:00|31|I|0|0
2018101500_1474|2018101500|1474|6|30.96|23.75|24.35|58.86|pass_outcome_incomplete|(7:49) A.Rodgers pass incomplete short right to J.Graham [R.Blair].|2|2|10|GB|SF|21|07:49:00|31|I|0|0
2018101500_1496|2018101500|1496|6|30.97|23.65|8.9|-2.39|pass_outcome_incomplete|(7:43) (Shotgun) A.Rodgers pass incomplete deep left to D.Adams.|2|3|10|GB|SF|21|07:43:00|31|I|0|0
2018101500_1655|2018101500|1655|6|85.15|26.4|89.01|34.76|pass_outcome_incomplete|(6:05) (Shotgun) A.Rodgers pass incomplete short right to T.Montgomery.|2|1|10|GB|GB|25|06:05:00|85|I|0|0
2018101500_1677|2018101500|1677|6|85.67|26.78|69.99|12.03|pass_outcome_incomplete|(6:02) (Shotgun) A.Rodgers pass incomplete short left to J.Graham.|2|2|10|GB|GB|25|06:02:00|85|I|0|0
2018101500_1699|2018101500|1699|6|85.15|25.98|90.43|20.52|qb_sack|(5:58) (Shotgun) A.Rodgers sacked at GB 20 for -5 yards (S.Day).|2|3|10|GB|GB|25|05:58:00|85|S|-5|-5
2018101500_2189|2018101500|2189|6|73|23.85|43.96|51.82|tackle|(13:41) A.Rodgers pass deep right to M.Valdes-Scantling to SF 33 for 30 yards (J.Tartt).|3|1|10|GB|GB|37|13:41:00|73|C|30|30
2018101500_2255|2018101500|2255|6|44.12|25.7|35.63|30.06|pass_outcome_incomplete|(11:25) (Shotgun) A.Rodgers pass incomplete short middle to J.Graham.|3|3|10|GB|SF|33|11:25:00|43|I|0|0
2018101500_247|2018101500|247|6|87.29|29.58|25.93|-0.05|out_of_bounds|(10:53) A.Rodgers pass deep left to M.Valdes-Scantling ran ob at SF 17 for 60 yards (J.Ward).|1|1|10|GB|GB|23|10:53:00|33|C|60|60
2018101500_2523|2018101500|2523|6|86.02|29.75|65.4|-4.56|pass_outcome_incomplete|(6:59) (Shotgun) A.Rodgers pass incomplete short left to J.Graham.|3|1|10|GB|GB|25|06:59:00|85|I|0|0
2018101500_2545|2018101500|2545|6|86.06|29.83|81.04|37.76|tackle|(6:52) (Shotgun) A.Rodgers pass short right to T.Montgomery to GB 30 for 5 yards (J.Tartt).|3|2|10|GB|GB|25|06:52:00|85|C|5|5
2018101500_2569|2018101500|2569|6|81.2|29.9|68.95|27.65|tackle|(6:05) (Shotgun) A.Rodgers pass short middle to J.Graham to GB 41 for 11 yards (J.Tartt).|3|3|5|GB|GB|30|06:05:00|80|C|11|11
2018101500_2619|2018101500|2619|6|67.21|23.86|76.54|19.31|qb_sack|(4:43) A.Rodgers sacked at GB 34 for -9 yards (D.Buckner).|3|2|8|GB|GB|43|04:43:00|67|S|-9|-9
2018101500_2638|2018101500|2638|6|77.05|23.99|64.1|25.28|tackle|(4:00) (Shotgun) A.Rodgers pass short middle to D.Adams to GB 46 for 12 yards (A.Colbert).|3|3|17|GB|GB|34|04:00:00|76|C|12|12
2018101500_2946|2018101500|2946|6|79.28|23.53|80.79|26.85|pass_outcome_incomplete|(12:32) (Shotgun) A.Rodgers pass incomplete short middle to J.Williams [E.Mitchell].|4|2|4|GB|GB|31|12:32:00|41|I|0|0
2018101500_2968|2018101500|2968|6|79.36|23.47|59.11|1.73|tackle|(12:25) (Shotgun) A.Rodgers pass short left to J.Graham to SF 48 for 21 yards (A.Colbert, J.Tartt).|4|3|4|GB|GB|31|12:25:00|41|C|21|21
2018101500_2992|2018101500|2992|6|58.16|23.54|46.2|44.64|tackle|(11:46) (Shotgun) A.Rodgers pass short right to M.Valdes-Scantling to SF 35 for 13 yards (F.Warner, A.Colbert). SF-A.Colbert was injured during the play.|4|1|10|GB|SF|48|11:46:00|62|C|13|13
2018101500_3062|2018101500|3062|6|32.05|26.55|20.78|42.42|tackle|(9:27) (Shotgun) A.Rodgers pass short right to J.Moore to SF 11 for 10 yards (R.Sherman).|4|1|10|GB|SF|21|09:27:00|89|C|10|10
2018101500_3086|2018101500|3086|6|20.69|29.64|4.41|56.34|pass_outcome_incomplete|(8:45) A.Rodgers pass incomplete short right to M.Valdes-Scantling [S.Thomas].|4|1|10|GB|SF|11|08:45:00|99|I|0|0
2018101500_3108|2018101500|3108|6|21.58|29.88|19.51|49.64|pass_outcome_incomplete|(8:40) (Shotgun) A.Rodgers pass incomplete short right to J.Williams.|4|2|10|GB|SF|11|08:40:00|99|I|0|0
2018101500_3168|2018101500|3168|6|14.16|29.6|8.56|6.54|pass_outcome_incomplete|(7:49) (Shotgun) A.Rodgers pass incomplete short left to M.Valdes-Scantling (K.Williams).|4|4|3|GB|SF|4|07:49:00|106|I|0|0
2018101500_3290|2018101500|3290|6|62.19|23.43|64.58|17.73|tackle|(5:33) (Shotgun) A.Rodgers pass short left to D.Adams to GB 45 for -3 yards (E.Mitchell).|4|1|10|GB|GB|48|05:33:00|58|C|-3|-3
2018101500_3314|2018101500|3314|6|66.14|23.6|57.13|48.49|pass_outcome_incomplete|(4:58) (Shotgun) A.Rodgers pass incomplete short right to D.Adams.|4|2|13|GB|GB|45|04:58:00|55|I|0|0
2018101500_3336|2018101500|3336|6|65.22|23.44|71.13|21.76|qb_sack|(4:53) (Shotgun) A.Rodgers sacked at GB 39 for -6 yards (R.Blair).|4|3|13|GB|GB|45|04:53:00|55|S|-6|-6
2018101500_3495|2018101500|3495|6|69.54|23.42|30.81|6.25|tackle|(3:00) (Shotgun) A.Rodgers pass deep left to D.Adams to SF 20 for 38 yards (A.Colbert).|4|1|10|GB|GB|42|03:00:00|52|C|38|38
2018101500_3519|2018101500|3519|6|31.17|23.71|13.42|56.63|pass_outcome_incomplete|(2:14) (Shotgun) A.Rodgers pass incomplete short right to D.Adams.|4|1|10|GB|SF|20|02:14:00|90|I|0|0
2018101500_3541|2018101500|3541|6|30.19|23.38|27.43|48.64|tackle|(2:09) (Shotgun) A.Rodgers pass short right to J.Graham to SF 16 for 4 yards (J.Tartt). SF-J.Tartt was injured during the play.|4|2|10|GB|SF|20|02:09:00|90|C|4|4
2018101500_3582|2018101500|3582|6|26.01|29.59|3.51|3.43|pass_outcome_touchdown|(2:00) (Shotgun) A.Rodgers pass deep left to D.Adams for 16 yards, TOUCHDOWN.|4|3|6|GB|SF|16|02:00:00|94|C|16|16
2018101500_3753|2018101500|3753|6|87.29|23.36|64.84|3.85|pass_outcome_incomplete|(1:01) (Shotgun) A.Rodgers pass incomplete deep left to D.Adams.|4|1|10|GB|GB|24|01:01:00|34|I|0|0
2018101500_3798|2018101500|3798|6|91.7|23.48|76.05|-3.54|pass_outcome_incomplete|(:54) (Shotgun) A.Rodgers pass incomplete short left to L.Kendricks.|4|2|15|GB|GB|19|00:54:00|29|I|0|0
2018101500_3820|2018101500|3820|6|92.07|23.51|96.29|26.02|qb_sack|(:49) (Shotgun) A.Rodgers sacked at GB 15 for -4 yards (D.Buckner). PENALTY on SF-R.Sherman, Illegal Contact, 5 yards, enforced at GB 19 - No Play.|4|3|15|GB|GB|19|NA|NA|S|-4|5
2018101500_3871|2018101500|3871|6|65.93|23.69|65.96|23.76|qb_spike|(:20) A.Rodgers spiked the ball to stop the clock.|4|1|10|GB|GB|45|00:20:00|55|I|0|0
